client_id,group_test
6068052,control
2913213,control
9999009,test
7626540,control
4963144,test
7653811,test
4140276,control
6836915,test
9686237,test
7884153,control
6879723,test
5814758,test
6259757,control
7129864,control
7477946,control
2036598,test
2262027,test
6407036,test
9951296,test
6794763,control
7216927,control
5386800,test
2229647,control
5139985,test
9419230,control
1188165,test
8874028,test
5381516,control
1383021,control
1180860,test
7646602,control
7364870,control
5794543,test
5007537,test
327738,control
1696436,test
6372568,control
1647360,control
3689881,control
9271466,test
83447,control
720446,control
574163,test
4419732,control
9672716,control
5564018,test
6103724,control
8293875,test
1990754,control
2224982,control
512590,test
2537673,control
274476,test
1828528,control
7942178,test
2612801,test
4599587,test
7322020,test
4530313,test
5409735,test
7549366,control
7309966,test
4242273,test
4003363,test
4345694,control
1551956,test
2619274,control
6170447,control
6662507,test
796776,control
9137577,control
4720168,control
4702836,control
3653895,test
1386336,control
831738,test
5426555,control
3087575,test
5247296,test
629539,test
2680334,test
8123370,test
8701766,test
5281485,test
8363830,control
1394404,control
8979772,test
1152607,test
109932,control
5318104,control
8885555,control
295858,test
5977393,test
2171087,control
8545535,control
2254581,test
6649052,control
7020306,test
235331,control
1083032,test
2103586,control
7690616,control
365534,test
1715842,test
31404,test
3614480,control
7608061,test
8045953,test
911891,control
2243159,control
2203970,control
7557501,control
9356321,test
6167895,control
1088932,test
2808411,control
2124664,control
5394767,test
3341127,control
5651353,control
1778976,test
5735860,test
7178412,test
5060776,control
7126892,test
7851117,control
8307421,control
9844338,control
9701979,control
397150,test
7532866,test
7716135,control
1477466,test
7884023,test
6678867,test
5042831,control
430812,control
5683021,test
9694436,control
2914747,test
6531383,control
269520,control
8198645,test
9709344,test
6720405,test
7600838,test
2928002,control
4139445,control
3127993,test
4765566,control
5554510,control
3986551,test
4074905,control
420495,test
4518019,control
5319067,control
425532,control
6611240,test
6785921,test
9096994,test
4036051,control
4734064,test
461591,control
7045297,test
2575421,control
5989315,test
6867006,control
8724044,test
4732514,test
4593960,control
2950030,control
5732460,test
9847076,test
5902352,test
2014716,test
3863076,control
6892470,control
5762401,test
1982424,test
4932999,control
4997898,test
5782592,test
2110397,test
4599448,control
6290686,control
6030696,control
888738,test
5787769,test
299060,control
9366127,test
1571924,control
2324981,test
8534656,test
2048027,test
6951355,control
9508722,test
9515720,control
8753582,test
4237578,control
6636252,test
8390636,test
3364495,control
2038721,test
9481982,control
898792,control
4465663,control
4982508,control
309480,test
3600673,control
8073475,test
8375447,control
2014480,test
9737288,test
7170549,test
5062431,test
7296650,test
4348620,test
4156324,control
3819593,test
887550,test
9217608,test
1162520,test
8423312,test
2229584,test
5381132,test
3604194,control
3199307,test
9214189,test
4227250,test
1371185,control
9714234,control
2006522,control
1756474,test
9818086,test
2792084,test
5980307,test
3739117,control
989875,control
7190558,control
9099376,test
9225164,control
7884781,test
593238,test
9400844,control
1080562,test
9283146,control
7981508,test
3108513,control
2017198,control
4295629,test
9852252,test
1505011,control
8214475,control
5186933,test
9255199,test
4142015,test
1385851,test
2678591,control
640378,test
9096993,control
8936467,control
142351,test
8239936,test
1550711,test
1768550,test
9168589,test
8079695,test
5006616,control
5869920,test
3181564,test
4661885,control
1804569,control
3136865,control
6233518,test
9107816,control
6495358,test
6730783,control
3882419,control
89052,control
9848611,control
7897865,test
7691349,test
4080806,control
7255337,test
242262,control
5849741,test
9851927,control
6248859,test
4543944,test
3353150,test
2987187,test
6317207,test
6690967,test
3916852,control
2986513,test
2916728,test
8429054,control
1502312,test
7310208,test
9980622,test
2786226,control
9791824,control
2470571,control
1652388,test
9737117,test
865459,control
5751652,control
2876848,test
370201,test
4285041,control
1660218,control
8958725,control
8336549,control
7134087,control
622280,test
442137,test
3175820,control
7102059,test
3657999,test
9531590,control
4448196,test
7475044,test
5115190,control
9207913,test
8289125,control
1807648,test
8602786,test
5900555,test
4303663,test
6939220,control
2739169,test
923066,control
2573606,test
2951480,test
1599177,control
3334755,test
4015407,test
266896,test
1153028,test
7634300,test
7701584,test
8025584,test
4089005,control
5308409,control
37705,test
8439837,test
4380776,control
8985624,test
7288768,control
5451938,control
5005971,test
6264464,control
8821076,control
8988125,test
4278502,test
4474993,test
8211474,test
4384422,control
2930525,test
8365990,control
8690213,test
8644236,test
8351784,test
4841642,test
4725320,test
6865588,test
8189269,test
2878898,test
1772134,test
1406422,test
3733535,control
1831519,test
3088262,test
8147254,test
2930510,test
7664605,control
4597726,test
3150082,control
8203506,test
387839,control
2984162,control
2122586,control
7591493,test
3890503,test
4864899,control
8297953,test
1674824,test
3445203,control
375176,test
6944107,control
8753478,test
1794555,test
1934569,test
421795,control
8106154,test
1466536,test
506086,test
2291630,test
4718148,control
413324,test
5870916,test
7897463,control
5707484,control
7145159,test
3370908,control
3709112,control
575199,test
7521803,test
7359051,test
4827884,test
1341484,test
9160980,test
2709822,control
1014843,control
7567866,test
1038536,test
4874181,control
6807449,test
7418208,control
5251076,test
3301695,control
1100966,test
7351354,test
7271269,control
1820415,test
3669073,test
8996903,test
2802456,control
2452053,test
8361962,control
9486310,test
6618772,test
8160088,test
8844151,test
3503092,test
2008244,control
2825376,control
647976,test
730405,test
1368967,test
671207,control
2553168,control
8043814,control
4391306,test
9175524,control
1203864,test
4420194,test
9575127,test
1838227,control
2277300,test
2597394,test
4784867,control
934840,test
6902036,control
8360801,test
797212,control
5380629,control
2384259,control
9822876,control
2029683,test
1416408,test
9137754,control
8719542,control
3048587,test
6461112,test
8215559,test
137555,test
3650398,control
651975,test
9356954,control
7134594,control
4179100,test
9663593,test
6187815,control
7966256,control
7820304,control
1206454,control
7967944,test
4442360,test
935909,test
1864127,test
5224523,test
2834218,control
7251333,test
3724649,control
507892,control
6256190,control
3950678,control
5969630,test
6063117,test
1506413,control
8348121,control
5891447,control
7560401,test
6241129,test
8124688,test
3782928,control
3184891,test
2691313,test
5470159,control
5883791,test
1950811,control
9636753,test
9852223,control
1579287,control
9208905,test
6934454,test
6331387,control
6040095,control
4236796,control
9261041,test
4045017,control
908770,test
1705474,control
7707832,control
8226609,control
51493,test
8954117,test
9985251,control
3788459,test
6909899,test
3650423,test
1991344,control
8671533,control
2315149,test
3477198,test
82560,test
4335150,test
8205401,test
7263864,test
2806680,test
2611614,control
9281323,control
8652686,test
9723608,control
550953,control
8093753,test
2878715,control
8832230,control
2606074,control
4151874,control
5078416,control
3161273,control
9773072,test
1631740,test
2998988,test
4200640,test
665986,control
6489670,control
239772,control
6670228,test
8065181,control
2794549,test
8062597,test
9729319,test
8776577,test
2878434,control
4479851,control
9206760,control
4792254,control
6716108,test
3063284,test
3575102,test
8909091,control
8808269,test
5276993,test
4225354,control
2169613,control
5262538,test
8258127,test
4075598,test
3545740,test
3549172,test
6251557,control
2585555,control
134282,test
8307073,control
7330355,test
3298212,control
6680855,control
8341006,control
1902610,control
7066459,control
3534225,test
1529794,control
1015298,test
8241961,test
7570389,test
8675461,control
1900559,control
8226716,test
6913666,control
8318184,test
115834,control
8620221,control
2707834,test
2024626,test
1347682,test
3350034,control
1913626,test
6491644,control
7273374,test
6801754,control
3516520,test
1167003,test
1436462,test
9840124,control
7169843,control
8663315,control
8924804,control
5040199,test
1433975,test
7743470,control
2417330,control
35091,test
9241063,test
9049247,test
2903954,test
505849,control
792775,test
2839072,control
8824361,control
9483420,control
5089801,control
1647983,control
1151093,test
5149344,control
8134612,control
2729240,test
5884299,test
6590564,control
2345882,test
9571170,test
8585280,test
5046613,control
7105913,control
2568580,test
91110,test
27075,test
6421285,test
9480824,test
724809,control
2145346,control
9944190,test
2271229,test
9434801,control
1577980,control
391472,control
6244483,test
8210680,control
4681687,test
7863133,test
3620400,control
3153010,control
1171656,control
532183,control
1415103,control
5795046,control
9013878,test
928205,test
9495136,test
9914297,test
8527231,control
986002,test
1699043,control
6768983,test
4729800,test
6420156,test
4666945,control
2595098,control
75381,control
8959461,control
5771032,control
8808327,test
6004290,control
185881,control
3001667,control
6727155,test
2276676,control
2465411,test
4281556,test
1911485,test
6430285,test
651398,test
3537292,test
4537456,control
1950444,test
44216,control
3648559,control
6295124,test
2061626,control
9127287,control
9250170,test
3524672,test
5522802,control
2301536,test
4659948,test
4446759,test
4121121,test
5756542,test
5907843,control
3838215,control
2803852,control
5475282,test
7160170,test
8591547,control
1716155,test
7482120,test
4659108,control
1886144,test
6782034,control
9874898,control
5396456,test
2008545,test
3492370,control
5897376,control
3228740,test
6745422,control
3772291,control
4653377,control
8382884,control
4219207,test
4333518,control
9233943,test
9386426,test
2983447,test
2137495,control
1025180,test
3597017,test
4804996,test
7958034,control
2084512,control
3458847,test
1465486,control
5308525,control
4702475,control
6617119,test
6806627,test
2448594,test
3228212,test
3432472,test
4608421,test
2513481,test
7107386,test
5615101,test
7665903,test
5902718,test
4549830,control
5395585,control
3814810,test
5188803,test
6948425,control
5477208,control
2506346,control
7710716,test
6421570,control
5998340,test
1209838,control
6067837,test
772498,test
993338,control
3302697,test
4758509,test
2214360,control
6892758,control
4716805,control
1104279,control
178125,test
3948396,control
5763636,test
9508923,control
7666519,control
1686620,test
943955,control
3695707,test
8948986,test
327151,control
2332122,control
